serialno,familysize,income,race,ethnicity,numchildren,numelderly,veteran,disability,waittime,ranking,preferences
2017000134698,1,770,9,0,0,0,0,1,inf,1,"[1, 3, 2]"
2017000135767,1,16400,1,0,0,1,0,1,inf,1,"[1, 3, 2]"
2017000136360,3,8450,1,0,0,0,0,1,inf,2,"[3, 1, 2, 4]"
2017000136637,2,19100,1,0,0,0,0,1,inf,4,"[2, 3, 4, 1]"
2017000136709,2,28100,2,0,0,1,0,1,inf,1,"[2, 3, 4, 1]"
2017000137527,2,6400,6,0,0,2,1,1,inf,2,"[2, 4, 1, 3]"
2017000137829,2,21310,1,0,0,1,0,1,inf,1,"[2, 3, 1, 4]"
2017000137888,1,12800,6,0,0,0,1,1,inf,1,"[1, 3, 2]"
2017000138843,1,12000,6,0,0,0,0,1,inf,1,"[1, 2, 3]"
2017000139231,2,4000,2,0,1,0,0,1,inf,2,"[2, 1, 3, 4]"
2017000140173,1,11200,2,0,0,1,0,1,inf,1,"[1, 3, 2]"
2017000141586,1,21300,2,1,0,1,0,1,inf,1,"[1, 2, 3]"
2017000141655,5,46500,1,0,3,0,0,1,inf,1,"[5, 4, 6]"
2017000141869,1,2600,1,0,0,0,0,1,inf,1,"[1, 2, 3]"
2017000142538,1,13600,1,0,0,1,0,1,inf,1,"[1, 2, 3]"
2017000142805,1,3000,1,0,0,0,0,1,inf,1,"[1, 3, 2]"
2017000143066,2,16000,1,0,0,1,0,1,inf,1,"[2, 4, 1, 3]"
2017000143530,1,2400,2,0,0,0,0,1,inf,1,"[1, 2, 3]"
2017000143631,3,36500,1,0,0,0,0,1,inf,2,"[3, 1, 4, 2]"
2017000143841,1,9600,2,0,0,0,0,1,inf,1,"[1, 3, 2]"
2017000143960,3,36200,6,0,0,0,0,1,inf,4,"[3, 2, 4, 1]"
2017000144198,5,18500,1,0,2,0,0,1,inf,1,"[5, 6, 4]"
2017000144859,2,22800,2,0,0,0,0,1,inf,1,"[2, 1, 3, 4]"
2017000145164,1,20000,1,0,0,0,0,1,inf,1,"[1, 2, 3]"
2017000145351,4,43800,2,0,2,0,0,1,inf,4,"[4, 2, 3, 5]"
2017000146082,2,20000,1,1,0,1,0,1,inf,1,"[2, 4, 3, 1]"
2017000146251,1,16300,2,0,0,0,0,1,inf,1,"[1, 3, 2]"
2017000146651,1,9300,1,0,0,0,0,1,inf,1,"[1, 2, 3]"
2017000148379,1,9900,2,0,0,0,0,1,inf,1,"[1, 2, 3]"
2017000148767,4,28200,2,0,0,0,0,1,inf,4,"[4, 2, 3, 5]"
2017000149119,5,42600,2,0,0,0,0,1,inf,3,"[5, 4, 6]"
2017000149880,2,24900,1,0,0,2,0,1,inf,2,"[2, 4, 1, 3]"
2017000150730,2,-3200,1,0,0,0,1,1,inf,2,"[2, 4, 3, 1]"
2017000151252,1,14100,2,0,0,1,0,1,inf,1,"[1, 2, 3]"
2017000152783,1,8800,2,0,0,1,0,1,inf,1,"[1, 3, 2]"
2017000152791,4,9600,2,0,0,1,0,1,inf,3,"[4, 2, 5, 3]"
2017000153073,1,4060,1,0,0,1,0,1,inf,2,"[1, 3, 2]"
2017000153224,2,18000,1,0,0,1,1,1,inf,2,"[2, 4, 1, 3]"
2017000153264,2,17750,2,1,0,2,0,1,inf,2,"[2, 1, 4, 3]"
2017000153325,1,6700,1,0,0,0,0,1,inf,3,"[1, 3, 2]"
2017000153907,4,26100,2,0,2,1,0,1,inf,3,"[4, 2, 5, 3]"
2017000154479,2,21000,2,0,1,0,0,1,inf,1,"[2, 3, 4, 1]"
2017000154586,2,18000,2,0,1,0,0,1,inf,1,"[2, 1, 3, 4]"
2017000154633,1,8800,2,1,0,1,0,1,inf,3,"[1, 2, 3]"
2017000155830,5,28000,1,0,3,0,0,1,inf,1,"[5, 4, 6]"
2017000156154,2,10300,1,0,0,1,1,1,inf,3,"[2, 3, 4, 1]"
2017000156993,3,35290,2,0,2,0,0,1,inf,1,"[3, 1, 2, 4]"
2017000157250,1,13000,1,0,0,0,0,1,inf,2,"[1, 3, 2]"
2017000157492,2,13000,1,0,0,0,0,1,inf,2,"[2, 4, 3, 1]"
2017000158018,1,21000,1,0,0,1,0,1,inf,1,"[1, 2, 3]"
2017000158696,1,20500,1,0,0,1,0,1,inf,2,"[1, 2, 3]"
2017000159093,1,11400,1,0,0,0,0,1,inf,3,"[1, 2, 3]"
2017000159322,6,48000,1,0,3,0,1,1,inf,1,"[6, 5]"
2017000160082,1,21000,1,0,0,1,1,1,inf,1,"[1, 2, 3]"
2017000160471,2,17700,1,0,0,2,1,1,inf,2,"[2, 4, 1, 3]"
2017000161069,3,33000,1,0,2,0,0,1,inf,1,"[3, 4, 2, 1]"
2017000161281,1,18500,1,0,0,1,0,1,inf,1,"[1, 2, 3]"
2017000161728,2,10100,6,0,0,1,0,1,inf,2,"[2, 1, 3, 4]"
2017000161779,1,11000,1,1,0,1,0,1,inf,1,"[1, 3, 2]"
2017000161852,1,13400,1,0,0,0,0,1,inf,1,"[1, 3, 2]"
2017000163052,2,11040,1,0,0,1,0,1,inf,3,"[2, 1, 4, 3]"
2017000164136,1,16050,1,0,0,1,0,1,inf,2,"[1, 3, 2]"
2017000164644,5,31300,2,0,3,0,0,1,inf,1,"[5, 4, 6]"
2017000164778,1,20000,2,0,0,0,0,1,inf,1,"[1, 2, 3]"
2017000165381,1,1600,1,0,0,0,0,1,inf,2,"[1, 2, 3]"
2017000165588,1,4110,1,0,0,1,0,1,inf,1,"[1, 3, 2]"
2017000165839,2,5400,1,0,0,0,0,1,inf,1,"[2, 3, 1, 4]"
2017000166666,3,18360,2,0,1,1,0,1,inf,3,"[3, 1, 4, 2]"
2017000167044,1,10000,2,0,0,1,0,1,inf,1,"[1, 3, 2]"
2017000167198,1,8000,2,0,0,0,0,1,inf,1,"[1, 2, 3]"
2017000167851,1,8000,1,0,0,0,0,1,inf,1,"[1, 2, 3]"
2017000168386,1,9500,2,0,0,1,0,1,inf,3,"[1, 3, 2]"
2017000168705,2,14420,2,0,0,0,0,1,inf,1,"[2, 1, 4, 3]"
2017000168977,6,15600,1,0,4,0,0,1,inf,1,"[6, 5]"
2017000169576,4,1800,2,0,3,0,0,1,inf,3,"[4, 3, 5, 2]"
2017000170526,1,4000,2,0,0,0,0,1,inf,1,"[1, 2, 3]"
2017000170731,1,11900,1,0,0,1,0,1,inf,1,"[1, 2, 3]"
2017000171764,5,37800,8,0,2,1,0,1,inf,1,"[5, 4, 6]"
2017000171952,1,380,2,0,0,0,0,1,inf,2,"[1, 2, 3]"
2017000172018,2,14900,1,1,0,0,0,1,inf,1,"[2, 4, 1, 3]"
2017000172278,1,17700,1,0,0,1,0,1,inf,1,"[1, 2, 3]"
2017000172490,2,11000,2,0,0,0,0,1,inf,1,"[2, 3, 4, 1]"
2017000173063,1,15700,1,0,0,0,0,1,inf,2,"[1, 2, 3]"
2017000173333,2,29500,1,0,0,2,1,1,inf,2,"[2, 4, 3, 1]"
2017000173731,4,32770,9,0,1,1,1,1,inf,2,"[4, 5, 2, 3]"
2017000174495,1,18000,2,0,0,0,0,1,inf,2,"[1, 2, 3]"
2017000174549,1,12000,1,0,0,0,1,1,inf,3,"[1, 3, 2]"
2017000175339,2,16400,1,0,0,0,0,1,inf,1,"[2, 3, 1, 4]"
2017000175385,2,12900,1,0,0,1,0,1,inf,3,"[2, 1, 4, 3]"
2017000176210,1,13600,1,0,0,0,0,1,inf,3,"[1, 3, 2]"
2017000176390,3,33000,2,0,2,0,0,1,inf,4,"[3, 4, 1, 2]"
2017000176654,1,10200,1,0,0,0,0,1,inf,3,"[1, 3, 2]"
2017000176696,1,17300,2,0,0,1,0,1,inf,1,"[1, 3, 2]"
2017000176993,1,8800,1,0,0,0,0,1,inf,2,"[1, 2, 3]"
2017000177665,4,33600,8,0,2,1,0,1,inf,3,"[4, 3, 5, 2]"
2017000178061,1,840,8,0,1,0,0,1,inf,3,"[1, 3, 2]"
2017000179190,4,10000,1,0,1,0,0,1,inf,2,"[4, 5, 2, 3]"
2017000179254,2,23300,1,0,0,1,0,1,inf,2,"[2, 3, 1, 4]"
2017000179285,1,13000,2,0,0,0,0,1,inf,1,"[1, 2, 3]"
2017000179942,1,4000,1,0,0,0,0,1,inf,1,"[1, 3, 2]"
2017000180135,2,13200,1,0,0,2,0,1,inf,2,"[2, 1, 3, 4]"
2017000180255,4,8800,2,0,2,0,0,1,inf,3,"[4, 3, 5, 2]"
2017000180604,2,16980,1,0,0,0,0,1,inf,4,"[2, 4, 3, 1]"
2017000181067,2,21000,1,0,0,1,0,1,inf,3,"[2, 4, 3, 1]"
2017000182047,2,9700,2,0,0,1,0,1,inf,2,"[2, 3, 4, 1]"
2017000182116,2,18400,1,0,0,1,0,1,inf,3,"[2, 4, 1, 3]"
2017000182178,4,21700,1,0,3,0,0,1,inf,3,"[4, 3, 5, 2]"
2017000182324,1,7000,1,0,0,0,0,1,inf,2,"[1, 3, 2]"
2017000182440,2,23800,2,0,0,0,0,1,inf,3,"[2, 1, 3, 4]"
2017000182677,1,12000,1,0,0,0,0,1,inf,1,"[1, 2, 3]"
2017000182745,6,60280,6,0,2,0,0,1,inf,1,"[6, 5]"
2017000182872,4,30500,1,0,2,0,0,1,inf,3,"[4, 2, 5, 3]"
2017000182967,7,48000,6,0,2,0,0,1,inf,1,"[6, 5]"
2017000183250,2,16000,2,0,1,0,0,1,inf,2,"[2, 3, 1, 4]"
2017000183460,3,5000,2,0,0,1,0,1,inf,1,"[3, 4, 1, 2]"
2017000183912,1,9800,2,0,0,1,0,1,inf,1,"[1, 3, 2]"
2017000184059,1,15000,8,0,0,0,0,1,inf,2,"[1, 3, 2]"
2017000185332,1,9700,1,0,0,1,0,1,inf,1,"[1, 2, 3]"
2017000185501,1,14300,1,0,0,1,0,1,inf,1,"[1, 3, 2]"
2017000185679,3,20200,1,0,0,0,0,1,inf,3,"[3, 1, 2, 4]"
2017000185823,2,14400,2,0,0,0,0,1,inf,1,"[2, 3, 4, 1]"
2017000185839,1,14500,1,0,0,0,0,1,inf,3,"[1, 3, 2]"
2017000186171,1,20400,2,0,0,0,0,1,inf,2,"[1, 2, 3]"
2017000186231,2,12300,6,0,0,2,1,1,inf,1,"[2, 4, 3, 1]"
2017000186281,3,1000,1,0,1,0,0,1,inf,4,"[3, 4, 1, 2]"
2017000186800,1,8000,2,0,0,1,0,1,inf,1,"[1, 3, 2]"
2017000186883,4,18000,1,0,3,0,0,1,inf,2,"[4, 5, 2, 3]"
2017000187710,3,19200,2,0,1,1,1,1,inf,1,"[3, 1, 2, 4]"
2017000189765,1,8000,2,0,0,0,0,1,inf,1,"[1, 3, 2]"
2017000189784,2,21000,2,0,0,0,0,1,inf,4,"[2, 3, 4, 1]"
2017000189813,1,20000,1,0,0,0,0,1,inf,1,"[1, 2, 3]"
2017000190212,4,42200,1,0,2,0,0,1,inf,4,"[4, 3, 2, 5]"
2017000190698,1,19000,2,0,0,0,0,1,inf,1,"[1, 2, 3]"
2017000191043,1,19400,1,0,0,1,0,1,inf,1,"[1, 2, 3]"
2017000191430,1,10400,2,0,0,0,0,1,inf,1,"[1, 2, 3]"
2017000191511,9,52500,8,0,4,0,0,1,inf,1,"[6, 5]"
2017000192471,1,18000,1,0,0,0,0,1,inf,1,"[1, 3, 2]"
2017000193045,1,1200,2,0,0,1,0,1,inf,1,"[1, 3, 2]"
2017000193385,6,46500,9,0,4,1,1,1,inf,1,"[6, 5]"
2017000194061,3,20400,6,0,1,0,0,1,inf,4,"[3, 4, 2, 1]"
2017000194260,10,79000,1,0,6,0,0,1,inf,1,"[6, 5]"
2017000194505,3,21160,2,0,0,0,0,1,inf,2,"[3, 1, 2, 4]"
2017000194605,1,10000,1,0,0,1,0,1,inf,1,"[1, 3, 2]"
2017000194728,5,23300,8,0,3,0,0,1,inf,1,"[5, 6, 4]"
2017000195376,1,20600,1,0,0,1,0,1,inf,1,"[1, 2, 3]"
2017000195997,1,2600,2,0,0,0,0,1,inf,1,"[1, 2, 3]"
2017000196491,1,18800,2,0,0,1,0,1,inf,1,"[1, 3, 2]"
2017000196893,4,25200,2,0,2,0,0,1,inf,3,"[4, 2, 5, 3]"
2017000196997,1,20000,2,0,0,0,0,1,inf,1,"[1, 2, 3]"
2017000197995,1,9100,1,0,0,0,0,1,inf,1,"[1, 3, 2]"
2017000198047,1,18000,6,0,0,0,0,1,inf,1,"[1, 2, 3]"
2017000198387,2,26450,1,0,0,2,0,1,inf,1,"[2, 3, 4, 1]"
2017000198927,2,26300,2,0,0,2,1,1,inf,1,"[2, 3, 1, 4]"
2017000199735,3,30000,6,0,1,0,0,1,inf,2,"[3, 2, 1, 4]"
2017000200606,1,8800,1,1,0,0,0,1,inf,2,"[1, 2, 3]"
2017000200931,1,8000,2,0,0,0,0,1,inf,2,"[1, 3, 2]"
2017000201601,1,12500,1,0,0,0,0,1,inf,2,"[1, 3, 2]"
2017000202253,1,10000,6,0,0,0,0,1,inf,2,"[1, 3, 2]"
2017000202283,3,20500,1,0,0,0,0,1,inf,1,"[3, 2, 4, 1]"
2017000202353,5,7680,2,0,3,0,0,1,inf,3,"[5, 4, 6]"
2017000202537,1,15000,2,0,0,0,0,1,inf,3,"[1, 2, 3]"
2017000202829,1,5520,1,0,0,1,1,1,inf,1,"[1, 3, 2]"
2017000202942,6,41800,7,0,4,0,0,1,inf,1,"[6, 5]"
2017000203865,1,9200,1,1,0,0,0,1,inf,3,"[1, 3, 2]"
2017000204439,5,50500,2,0,3,0,0,1,inf,3,"[5, 4, 6]"
2017000204928,1,13900,1,0,0,1,0,1,inf,1,"[1, 3, 2]"
2017000205630,1,20400,2,0,0,1,0,1,inf,1,"[1, 3, 2]"
2017000206011,3,15100,2,0,1,0,0,1,inf,2,"[3, 2, 4, 1]"
2017000206185,3,11000,2,0,0,0,0,1,inf,2,"[3, 2, 1, 4]"
2017000206237,1,14000,1,0,0,0,0,1,inf,2,"[1, 2, 3]"
2017000207240,1,9280,1,0,0,0,0,1,inf,2,"[1, 3, 2]"
2017000207458,1,3590,1,0,0,0,0,1,inf,3,"[1, 2, 3]"
2017000208648,3,2100,1,0,0,0,0,1,inf,1,"[3, 4, 1, 2]"
2017000208785,1,10900,2,0,0,0,0,1,inf,3,"[1, 2, 3]"
2017000209755,1,6000,1,0,0,0,0,1,inf,1,"[1, 3, 2]"
2017000210356,4,33140,8,0,2,0,0,1,inf,2,"[4, 3, 2, 5]"
2017000210590,1,7800,1,0,0,0,0,1,inf,1,"[1, 2, 3]"
2017000211829,2,16400,1,0,0,2,1,1,inf,1,"[2, 4, 1, 3]"
2017000212153,2,9100,1,0,1,1,0,1,inf,3,"[2, 4, 3, 1]"
2017000212609,1,18600,2,0,0,1,0,1,inf,1,"[1, 2, 3]"
2017000212634,8,38900,2,0,5,1,0,1,inf,1,"[6, 5]"
2017000212795,1,15800,1,0,0,1,0,1,inf,1,"[1, 3, 2]"
2017000213325,2,17000,1,0,1,0,0,1,inf,3,"[2, 4, 3, 1]"
2017000213514,1,21150,1,0,0,1,1,1,inf,1,"[1, 3, 2]"
2017000214077,2,700,1,0,0,0,0,1,inf,2,"[2, 3, 1, 4]"
2017000214185,4,23900,2,0,2,0,0,1,inf,4,"[4, 2, 5, 3]"
2017000214194,1,17000,2,0,0,0,0,1,inf,3,"[1, 2, 3]"
2017000214198,4,20000,6,0,2,0,0,1,inf,4,"[4, 2, 5, 3]"
2017000214422,1,18200,2,1,0,0,0,1,inf,2,"[1, 3, 2]"
2017000214652,4,28000,2,0,2,0,0,1,inf,4,"[4, 5, 3, 2]"
2017000214687,5,49000,8,0,0,1,0,1,inf,1,"[5, 6, 4]"
2017000215551,1,12000,1,0,0,1,0,1,inf,1,"[1, 2, 3]"
2017000216018,1,20900,1,0,0,1,0,1,inf,1,"[1, 3, 2]"
2017000216775,2,12000,2,0,0,1,0,1,inf,2,"[2, 3, 4, 1]"
2017000217016,1,21400,2,0,0,0,0,1,inf,2,"[1, 2, 3]"
2017000217250,4,24600,2,0,1,2,0,1,inf,3,"[4, 3, 5, 2]"
2017000217354,1,15600,2,0,0,1,0,1,inf,1,"[1, 3, 2]"
2017000217837,2,16400,1,0,0,1,0,1,inf,2,"[2, 3, 1, 4]"
2017000217947,1,3000,6,0,0,0,0,1,inf,2,"[1, 2, 3]"
2017000218169,5,31600,8,0,3,0,0,1,inf,3,"[5, 4, 6]"
2017000218703,1,6100,1,0,0,1,1,1,inf,1,"[1, 2, 3]"
2017000218711,3,35000,1,0,1,0,1,1,inf,2,"[3, 4, 1, 2]"
2017000219756,3,22200,2,1,0,2,1,1,inf,2,"[3, 4, 2, 1]"
2017000219805,3,11100,2,0,2,0,0,1,inf,2,"[3, 4, 2, 1]"
2017000219863,2,13220,2,0,0,1,1,1,inf,2,"[2, 1, 4, 3]"
2017000220829,5,7200,2,0,3,0,0,1,inf,3,"[5, 4, 6]"
2017000220883,2,16200,2,0,0,0,0,1,inf,1,"[2, 4, 3, 1]"
2017000221019,2,25200,2,0,0,0,0,1,inf,1,"[2, 3, 4, 1]"
2017000221151,3,13990,2,0,0,0,0,1,inf,3,"[3, 1, 4, 2]"
2017000221467,1,16570,2,0,0,1,0,1,inf,1,"[1, 3, 2]"
2017000221855,1,13300,9,1,0,1,1,1,inf,1,"[1, 2, 3]"
2017000221990,2,18000,2,0,1,0,0,1,inf,1,"[2, 4, 1, 3]"
2017000222101,1,8600,2,0,0,0,0,1,inf,3,"[1, 3, 2]"
2017000222695,3,32700,9,0,1,0,0,1,inf,3,"[3, 1, 4, 2]"
2017000223104,1,2000,2,0,0,1,0,1,inf,1,"[1, 3, 2]"
2017000223485,4,40100,1,0,1,2,1,1,inf,4,"[4, 2, 3, 5]"
2017000224767,2,9300,1,0,0,2,0,1,inf,1,"[2, 4, 1, 3]"
2017000225015,1,12000,1,0,0,1,0,1,inf,1,"[1, 3, 2]"
2017000225168,2,26400,1,0,0,1,1,1,inf,2,"[2, 3, 1, 4]"
2017000225330,1,19200,1,0,0,1,0,1,inf,2,"[1, 3, 2]"
2017000226096,1,15600,1,0,0,1,0,1,inf,1,"[1, 3, 2]"
2017000226196,3,3000,1,0,0,0,0,1,inf,2,"[3, 4, 2, 1]"
2017000227424,1,1300,2,0,0,0,0,1,inf,1,"[1, 2, 3]"
2017000227724,2,14100,1,0,0,2,0,1,inf,1,"[2, 1, 4, 3]"
2017000227852,1,13200,6,0,0,1,0,1,inf,1,"[1, 2, 3]"
2017000228067,1,10800,1,0,0,0,0,1,inf,1,"[1, 2, 3]"
2017000228711,7,45100,8,0,3,1,0,1,inf,1,"[6, 5]"
2017000228899,1,7200,2,0,0,0,0,1,inf,1,"[1, 3, 2]"
2017000229010,4,35000,6,0,0,0,0,1,inf,1,"[4, 2, 3, 5]"
2017000229093,3,17000,1,0,1,0,0,1,inf,2,"[3, 4, 1, 2]"
2017000230348,1,20600,1,0,0,1,0,1,inf,1,"[1, 2, 3]"
2017000230429,4,13000,2,0,2,0,0,1,inf,3,"[4, 2, 5, 3]"
2017000231075,1,16000,1,0,0,0,0,1,inf,1,"[1, 3, 2]"
2017000231290,1,8640,1,0,0,0,0,1,inf,1,"[1, 2, 3]"
2017000231360,2,15000,1,0,1,0,0,1,inf,3,"[2, 4, 1, 3]"
2017000231418,1,16000,2,0,0,0,0,1,inf,1,"[1, 2, 3]"
2017000231663,5,40000,1,0,3,0,0,1,inf,2,"[5, 6, 4]"
2017000231674,1,14400,1,0,0,1,1,1,inf,1,"[1, 2, 3]"
2017000232676,1,9860,9,0,0,1,0,1,inf,1,"[1, 3, 2]"
2017000232851,2,10000,1,0,0,0,0,1,inf,3,"[2, 4, 1, 3]"
2017000232980,1,20000,2,0,0,0,0,1,inf,1,"[1, 3, 2]"
2017000233338,1,18100,1,0,0,1,0,1,inf,1,"[1, 2, 3]"
2017000233847,1,3800,1,0,0,1,1,1,inf,1,"[1, 2, 3]"
2017000234050,2,1200,2,0,1,0,0,1,inf,2,"[2, 1, 3, 4]"
2017000234589,5,40000,1,0,3,0,0,1,inf,2,"[5, 6, 4]"
2017000234867,1,3000,2,0,0,0,0,1,inf,3,"[1, 3, 2]"
2017000234984,1,20300,1,0,0,0,0,1,inf,2,"[1, 2, 3]"
2017000235192,3,3600,1,0,1,0,0,1,inf,3,"[3, 4, 2, 1]"
2017000235442,3,28800,2,0,1,0,0,1,inf,2,"[3, 2, 4, 1]"
2017000235450,2,29000,2,0,0,0,0,1,inf,2,"[2, 4, 3, 1]"
2017000236591,2,11000,1,0,0,0,0,1,inf,2,"[2, 4, 3, 1]"
2017000236704,2,28000,1,0,0,0,0,1,inf,3,"[2, 3, 1, 4]"
2017000236712,3,5200,2,0,1,0,0,1,inf,1,"[3, 4, 2, 1]"
2017000236713,1,8800,2,0,0,1,0,1,inf,1,"[1, 3, 2]"
2017000237633,1,19800,1,0,0,1,1,1,inf,1,"[1, 3, 2]"
2017000238045,2,8930,1,0,0,0,0,1,inf,2,"[2, 1, 4, 3]"
2017000238186,1,8400,2,0,0,1,0,1,inf,1,"[1, 2, 3]"
2017000238957,1,17400,1,0,0,1,0,1,inf,1,"[1, 2, 3]"
2017000240212,2,6300,9,0,0,0,0,1,inf,2,"[2, 1, 3, 4]"
2017000240285,1,19000,2,0,0,0,0,1,inf,1,"[1, 3, 2]"
2017000240384,4,9700,8,0,2,0,0,1,inf,4,"[4, 2, 5, 3]"
2017000240527,3,7780,2,0,2,0,0,1,inf,2,"[3, 1, 2, 4]"
2017000241160,1,21400,2,1,0,1,0,1,inf,1,"[1, 3, 2]"
2017000241818,4,34100,2,0,1,0,0,1,inf,3,"[4, 2, 3, 5]"
2017000242380,6,33800,8,0,4,0,0,1,inf,1,"[6, 5]"
2017000243299,1,11400,2,0,0,1,0,1,inf,1,"[1, 3, 2]"
2017000243990,1,10300,2,0,0,1,0,1,inf,1,"[1, 3, 2]"
2017000244128,1,800,2,0,0,0,0,1,inf,1,"[1, 2, 3]"
2017000244248,1,17000,1,0,0,0,0,1,inf,1,"[1, 2, 3]"
2017000244340,4,33000,1,0,0,1,0,1,inf,2,"[4, 5, 2, 3]"
2017000244633,5,46000,1,0,1,0,0,1,inf,3,"[5, 4, 6]"
2017000244745,2,16700,1,0,0,2,0,1,inf,1,"[2, 1, 4, 3]"
2017000244824,2,23100,2,0,0,0,0,1,inf,2,"[2, 1, 3, 4]"
2017000244889,4,26600,1,0,0,0,0,1,inf,4,"[4, 2, 5, 3]"
2017000246280,1,9400,2,0,0,0,0,1,inf,1,"[1, 3, 2]"
2017000246356,1,10000,1,0,0,0,1,1,inf,1,"[1, 3, 2]"
2017000246445,2,20000,1,0,0,0,0,1,inf,3,"[2, 3, 1, 4]"
2017000246696,3,9590,2,0,1,0,0,1,inf,4,"[3, 2, 4, 1]"
2017000246929,1,16400,2,0,0,1,0,1,inf,1,"[1, 3, 2]"
2017000247032,1,1400,1,0,0,0,0,1,inf,1,"[1, 2, 3]"
2017000247149,1,1200,2,0,0,0,0,1,inf,1,"[1, 2, 3]"
2017000247264,1,21000,2,0,0,0,0,1,inf,1,"[1, 3, 2]"
2017000247304,3,13300,2,0,1,1,0,1,inf,2,"[3, 1, 2, 4]"
2017000247696,2,24800,2,0,0,1,1,1,inf,2,"[2, 4, 3, 1]"
2017000247780,5,48000,1,0,2,0,0,1,inf,3,"[5, 4, 6]"
2017000248004,1,7500,2,0,0,0,0,1,inf,1,"[1, 3, 2]"
2017000248826,1,1400,1,0,0,1,0,1,inf,1,"[1, 3, 2]"
2017000249179,1,20000,1,0,0,0,0,1,inf,1,"[1, 2, 3]"
2017000249731,5,22000,1,0,3,0,0,1,inf,3,"[5, 4, 6]"
2017000249935,1,1000,1,0,0,0,0,1,inf,1,"[1, 2, 3]"
2017000249946,2,27200,1,0,0,0,1,1,inf,3,"[2, 4, 1, 3]"
2017000250411,1,16800,1,0,0,1,0,1,inf,1,"[1, 3, 2]"
2017000250728,1,11700,2,0,0,0,0,1,inf,1,"[1, 3, 2]"
2017000250804,4,29300,1,0,2,0,0,1,inf,3,"[4, 2, 3, 5]"
2017000250964,2,27000,2,0,0,0,1,1,inf,3,"[2, 4, 1, 3]"
2017000251493,8,70900,1,0,2,2,1,1,inf,1,"[6, 5]"
2017000252463,2,28800,1,0,0,2,0,1,inf,1,"[2, 3, 1, 4]"
2017000252528,1,20700,1,0,0,1,0,1,inf,1,"[1, 2, 3]"
2017000253080,1,9300,1,0,0,0,1,1,inf,1,"[1, 3, 2]"
2017000253804,1,8000,1,0,0,1,0,1,inf,1,"[1, 3, 2]"
2017000254192,1,18000,1,0,0,1,0,1,inf,1,"[1, 3, 2]"
2017000254332,2,16100,2,0,0,0,0,1,inf,2,"[2, 1, 3, 4]"
2017000254494,1,21700,1,0,0,1,0,1,inf,3,"[1, 2, 3]"
2017000255832,3,29700,1,0,1,0,0,1,inf,2,"[3, 2, 1, 4]"
2017000255907,2,16300,2,0,0,2,1,1,inf,1,"[2, 1, 4, 3]"
2017000257895,5,43200,1,0,3,0,0,1,inf,3,"[5, 4, 6]"
2017000258082,3,36700,1,0,1,0,0,1,inf,3,"[3, 2, 1, 4]"
2017000259187,1,12000,2,1,0,1,1,1,inf,3,"[1, 2, 3]"
2017000260194,1,12000,2,0,0,0,0,1,inf,1,"[1, 3, 2]"
2017000260334,1,10700,1,0,0,1,1,1,inf,2,"[1, 3, 2]"
2017000262467,2,13200,2,0,1,0,0,1,inf,3,"[2, 4, 1, 3]"
2017000262945,1,14000,1,0,0,1,0,1,inf,2,"[1, 2, 3]"
2017000263009,6,46800,9,0,3,0,0,1,inf,1,"[6, 5]"
2017000263238,1,18000,1,0,0,0,0,1,inf,1,"[1, 2, 3]"
2017000263604,4,18800,2,0,2,0,0,1,inf,1,"[4, 3, 2, 5]"
2017000264445,5,46800,6,0,1,1,0,1,inf,1,"[5, 6, 4]"
2017000264911,5,40000,1,0,3,0,1,1,inf,2,"[5, 6, 4]"
2017000265066,1,15100,1,0,0,1,0,1,inf,1,"[1, 2, 3]"
2017000265144,2,12500,8,0,1,0,0,1,inf,4,"[2, 3, 4, 1]"
2017000265518,3,16700,5,0,0,0,0,1,inf,2,"[3, 1, 2, 4]"
2017000265548,1,9350,2,0,0,0,0,1,inf,1,"[1, 2, 3]"
2017000266290,5,46000,8,0,3,0,0,1,inf,3,"[5, 4, 6]"
2017000266712,1,20000,1,0,0,0,0,1,inf,1,"[1, 3, 2]"
2017000267980,2,12360,1,0,1,0,0,1,inf,4,"[2, 3, 1, 4]"
2017000268192,7,56000,1,0,5,0,1,1,inf,1,"[6, 5]"
2017000268331,2,24000,9,0,0,0,0,1,inf,2,"[2, 1, 3, 4]"
2017000268606,1,14500,1,0,0,1,0,1,inf,1,"[1, 2, 3]"
2017000269374,2,28600,2,0,0,2,0,1,inf,4,"[2, 4, 3, 1]"
2017000269459,2,22400,1,0,0,1,1,1,inf,1,"[2, 3, 4, 1]"
2017000269462,5,24000,6,0,3,0,0,1,inf,3,"[5, 4, 6]"
2017000269696,2,13200,3,0,0,2,0,1,inf,1,"[2, 1, 3, 4]"
2017000269750,3,25800,2,0,1,0,0,1,inf,3,"[3, 2, 1, 4]"
2017000271068,2,19000,1,0,0,2,0,1,inf,1,"[2, 4, 1, 3]"
2017000271482,1,12100,2,1,0,1,0,1,inf,1,"[1, 2, 3]"
2017000271667,3,7000,1,0,1,0,1,1,inf,3,"[3, 4, 1, 2]"
2017000271964,2,28000,1,0,0,0,0,1,inf,3,"[2, 3, 1, 4]"
2017000272157,3,26400,2,0,0,1,0,1,inf,2,"[3, 1, 2, 4]"
2017000273042,2,16800,6,0,0,0,0,1,inf,2,"[2, 1, 4, 3]"
2017000274687,4,16500,8,0,1,1,0,1,inf,3,"[4, 2, 5, 3]"
